Index,X,Y
7484,967,343
7485,993,343
7486,13,344
7487,23,344
7488,73,344
7489,90,344
7490,114,344
7491,194,344
7492,206,344
7493,231,344
7494,312,344
7495,350,344
7496,358,344
7497,381,344
7498,401,344
7499,416,344
7500,427,344
7501,436,344
7502,447,344
7503,455,344
7504,461,344
7505,511,344
7506,523,344
7507,609,344
7508,625,344
7509,650,344
7510,709,344
7511,712,344
7512,718,344
7513,728,344
7514,731,344
7515,735,344
7516,739,344
7517,767,344
7518,771,344
7519,772,344
7520,779,344
7521,814,344
7522,862,344
7523,878,344
7524,888,344
7525,5,345
7526,31,345
7527,60,345
7528,69,345
7529,83,345
7530,100,345
7531,104,345
7532,132,345
7533,162,345
7534,245,345
7535,248,345
7536,282,345
7537,288,345
7538,291,345
7539,355,345
7540,432,345
7541,440,345
7542,492,345
7543,493,345
7544,516,345
7545,639,345
7546,653,345
7547,690,345
7548,734,345
7549,767,345
7550,788,345
7551,807,345
7552,817,345
7553,820,345
7554,841,345
7555,856,345
7556,964,345
7557,974,345
7558,988,345
7559,989,345
7560,19,346
7561,50,346
7562,51,346
7563,85,346
7564,96,346
7565,125,346
7566,193,346
7567,225,346
7568,238,346
7569,239,346
7570,251,346
7571,263,346
7572,277,346
7573,296,346
7574,341,346
7575,346,346
7576,365,346
7577,378,346
7578,384,346
7579,396,346
7580,408,346
7581,444,346
7582,560,346
7583,616,346
7584,631,346
7585,642,346
7586,663,346
7587,673,346
7588,681,346
7589,685,346
7590,693,346
7591,696,346
7592,745,346
7593,755,346
7594,792,346
7595,796,346
7596,825,346
7597,828,346
7598,831,346
7599,837,346
7600,846,346
7601,881,346
7602,883,346
7603,884,346
7604,892,346
7605,896,346
7606,897,346
7607,900,346
7608,969,346
7609,42,347
7610,44,347
7611,54,347
7612,55,347
7613,79,347
7614,95,347
7615,97,347
7616,108,347
7617,111,347
7618,123,347
7619,128,347
7620,150,347
7621,153,347
7622,166,347
7623,230,347
7624,310,347
7625,325,347
7626,336,347
7627,369,347
7628,370,347
7629,392,347
7630,400,347
7631,421,347
7632,477,347
7633,531,347
7634,533,347
7635,548,347
7636,572,347
7637,582,347
7638,586,347
7639,593,347
7640,598,347
7641,604,347
7642,668,347
7643,679,347
7644,774,347
7645,788,347
7646,789,347
7647,802,347
7648,828,347
7649,852,347
7650,853,347
7651,941,347
7652,992,347
7653,26,348
7654,32,348
7655,139,348
7656,144,348
7657,145,348
7658,146,348
7659,158,348
7660,172,348
7661,196,348
7662,214,348
7663,217,348
7664,220,348
7665,230,348
7666,254,348
7667,269,348
7668,291,348
7669,307,348
7670,448,348
7671,458,348
7672,482,348
7673,525,348
7674,541,348
7675,579,348
7676,589,348
7677,610,348
7678,622,348
7679,628,348
7680,646,348
7681,658,348
7682,669,348
7683,725,348
7684,763,348
7685,784,348
7686,787,348
7687,803,348
7688,813,348
7689,840,348
7690,864,348
7691,869,348
7692,904,348
7693,912,348
7694,968,348
7695,992,348
7696,996,348
7697,90,349
7698,188,349
7699,207,349
7700,212,349
7701,234,349
7702,239,349
7703,240,349
7704,243,349
7705,246,349
7706,266,349
7707,291,349
7708,292,349
7709,295,349
7710,316,349
7711,321,349
7712,349,349
7713,358,349
7714,432,349
7715,440,349
7716,452,349
7717,453,349
7718,463,349
7719,487,349
7720,497,349
7721,514,349
7722,522,349
7723,537,349
7724,551,349
7725,564,349
7726,576,349
7727,668,349
7728,697,349
7729,702,349
7730,706,349
7731,721,349
7732,742,349
7733,750,349
7734,778,349
7735,792,349
7736,820,349
7737,874,349
7738,888,349
7739,981,349
7740,983,349
7741,987,349
7742,8,350
7743,15,350
7744,19,350
7745,38,350
7746,39,350
7747,44,350
7748,57,350
7749,105,350
7750,113,350
7751,120,350
7752,165,350
7753,184,350
7754,213,350
7755,248,350
7756,249,350
7757,259,350
7758,261,350
7759,262,350
7760,278,350
7761,281,350
7762,300,350
7763,318,350
7764,324,350
7765,328,350
7766,341,350
7767,353,350
7768,370,350
7769,376,350
7770,388,350
7771,427,350
7772,469,350
7773,493,350
7774,504,350
7775,531,350
7776,567,350
7777,596,350
7778,642,350
7779,643,350
7780,664,350
7781,710,350
7782,731,350
7783,738,350
7784,754,350
7785,805,350
7786,852,350
7787,860,350
7788,926,350
7789,927,350
7790,931,350
7791,3,351
7792,36,351
7793,38,351
7794,55,351
7795,68,351
7796,71,351
7797,74,351
7798,81,351
7799,95,351
7800,110,351
7801,124,351
7802,136,351
7803,151,351
7804,156,351
7805,168,351
7806,177,351
7807,204,351
7808,313,351
7809,318,351
7810,377,351
7811,475,351
7812,489,351
7813,529,351
7814,543,351
7815,599,351
7816,613,351
7817,620,351
7818,623,351
7819,659,351
7820,683,351
7821,759,351
7822,774,351
7823,788,351
7824,796,351
7825,800,351
7826,802,351
7827,825,351
7828,855,351
7829,859,351
7830,878,351
7831,882,351
7832,893,351
7833,903,351
7834,909,351
7835,936,351
7836,962,351
7837,971,351
7838,991,351
7839,29,352
7840,39,352
7841,65,352
7842,68,352
7843,86,352
7844,91,352
7845,128,352
7846,142,352
7847,150,352
7848,190,352
7849,194,352
7850,236,352
7851,272,352
7852,285,352
7853,334,352
7854,339,352
7855,345,352
7856,401,352
7857,405,352
7858,417,352
7859,438,352
7860,439,352
7861,458,352
7862,472,352
7863,563,352
7864,652,352
7865,656,352
7866,677,352
7867,742,352
7868,746,352
7869,751,352
7870,761,352
7871,766,352
7872,774,352
7873,778,352
7874,779,352
7875,796,352
7876,797,352
7877,812,352
7878,819,352
7879,831,352
7880,834,352
7881,865,352
7882,963,352
7883,978,352
7884,17,353
7885,47,353
7886,101,353
7887,106,353
7888,113,353
7889,115,353
7890,131,353
7891,182,353
7892,197,353
7893,200,353
7894,227,353
7895,254,353
7896,277,353
7897,278,353
7898,331,353
7899,342,353
7900,422,353
7901,428,353
7902,433,353
7903,436,353
7904,493,353
7905,499,353
7906,512,353
7907,527,353
7908,560,353
7909,570,353
7910,575,353
7911,576,353
7912,581,353
7913,585,353
7914,692,353
7915,701,353
7916,705,353
7917,716,353
7918,728,353
7919,735,353
7920,745,353
7921,746,353
7922,760,353
7923,770,353
7924,784,353
7925,797,353
7926,816,353
7927,836,353
7928,848,353
7929,873,353
7930,875,353
7931,941,353
7932,959,353
7933,961,353
7934,964,353
7935,965,353
7936,971,353
7937,975,353
7938,987,353
7939,996,353
7940,52,354
7941,76,354
7942,82,354
7943,134,354
7944,165,354
7945,177,354
7946,203,354
7947,231,354
7948,266,354
7949,288,354
7950,303,354
7951,353,354
7952,397,354
7953,447,354
7954,455,354
7955,461,354
7956,480,354
7957,490,354
7958,509,354
7959,518,354
7960,538,354
7961,592,354
7962,628,354
7963,635,354
7964,711,354
7965,739,354
7966,783,354
7967,784,354
7968,806,354
7969,808,354
7970,826,354
7971,886,354
7972,904,354
7973,909,354
7974,970,354
7975,990,354
7976,11,355
7977,12,355
7978,23,355
7979,32,355
7980,44,355
7981,56,355
7982,71,355
7983,79,355
7984,122,355
7985,140,355
7986,161,355
7987,169,355
7988,200,355
7989,213,355
7990,249,355
7991,283,355
7992,293,355
7993,298,355
7994,320,355
7995,321,355
7996,366,355
7997,370,355
7998,414,355
7999,504,355
8000,515,355
8001,531,355
8002,532,355
8003,546,355
8004,596,355
8005,597,355
8006,606,355
8007,624,355
8008,647,355
8009,681,355
8010,682,355
8011,685,355
8012,774,355
8013,778,355
8014,792,355
8015,820,355
8016,842,355
8017,854,355
8018,859,355
8019,882,355
8020,887,355
8021,931,355
8022,937,355
8023,958,355
8024,960,355
8025,7,356
8026,16,356
8027,39,356
8028,87,356
8029,91,356
8030,94,356
8031,103,356
8032,112,356
8033,113,356
8034,148,356
8035,209,356
8036,244,356
8037,261,356
8038,272,356
8039,283,356
8040,309,356
8041,334,356
8042,358,356
8043,359,356
8044,363,356
8045,370,356
8046,376,356
8047,377,356
8048,381,356
8049,386,356
8050,394,356
8051,405,356
8052,417,356
8053,433,356
8054,522,356
8055,537,356
8056,565,356
8057,568,356
8058,662,356
8059,681,356
8060,696,356
8061,743,356
8062,746,356
8063,757,356
8064,764,356
8065,791,356
8066,798,356
8067,831,356
8068,868,356
8069,873,356
8070,891,356
8071,956,356
8072,977,356
8073,978,356
8074,19,357
8075,65,357
8076,100,357
8077,109,357
8078,114,357
8079,130,357
8080,187,357
8081,197,357
8082,214,357
8083,240,357
8084,245,357
8085,287,357
8086,303,357
8087,316,357
8088,320,357
8089,395,357
8090,410,357
8091,439,357
8092,492,357
8093,497,357
8094,656,357
8095,674,357
8096,679,357
8097,680,357
8098,691,357
8099,701,357
8100,710,357
8101,714,357
8102,723,357
8103,735,357
8104,736,357
8105,747,357
8106,751,357
8107,810,357
8108,879,357
8109,907,357
8110,925,357
8111,974,357
8112,20,358
8113,58,358
8114,119,358
8115,155,358
8116,165,358
8117,170,358
8118,174,358
8119,184,358
8120,223,358
8121,233,358
8122,238,358
8123,249,358
8124,251,358
8125,267,358
8126,331,358
8127,333,358
8128,339,358
8129,390,358
8130,423,358
8131,430,358
8132,443,358
8133,444,358
8134,470,358
8135,516,358
8136,546,358
8137,559,358
8138,580,358
8139,585,358
8140,590,358
8141,646,358
8142,648,358
8143,651,358
8144,677,358
8145,703,358
8146,707,358
8147,718,358
8148,727,358
8149,728,358
8150,730,358
8151,731,358
8152,769,358
8153,785,358
8154,846,358
8155,853,358
8156,894,358
8157,895,358
8158,951,358
8159,963,358
8160,984,358
8161,993,358
8162,14,359
8163,35,359
8164,62,359
8165,84,359
8166,91,359
8167,125,359
8168,137,359
8169,161,359
8170,179,359
8171,192,359
8172,202,359
8173,210,359
8174,263,359
8175,274,359
8176,282,359
8177,300,359
8178,400,359
8179,422,359
8180,433,359
8181,478,359
8182,569,359
8183,575,359
8184,602,359
8185,610,359
8186,614,359
8187,621,359
8188,658,359
8189,668,359
8190,732,359
8191,739,359
8192,766,359
8193,784,359
8194,799,359
8195,842,359
8196,846,359
8197,863,359
8198,882,359
8199,886,359
8200,888,359
8201,899,359
8202,903,359
8203,919,359
8204,929,359
8205,935,359
8206,968,359
8207,6,360
8208,11,360
8209,42,360
8210,50,360
8211,53,360
8212,78,360
8213,88,360
8214,95,360
8215,111,360
8216,129,360
8217,133,360
8218,145,360
8219,220,360
8220,277,360
8221,303,360
8222,329,360
8223,335,360
8224,355,360
8225,361,360
8226,374,360
8227,404,360
8228,407,360
8229,411,360
8230,414,360
8231,419,360
8232,437,360
8233,454,360
8234,461,360
8235,506,360
8236,631,360
8237,648,360
8238,695,360
8239,790,360
8240,796,360
8241,813,360
8242,821,360
8243,861,360
8244,862,360
8245,871,360
8246,958,360
8247,18,361
8248,23,361
8249,67,361
8250,81,361
8251,105,361
8252,106,361
8253,148,361
8254,153,361
8255,154,361
8256,159,361
8257,207,361
8258,238,361
8259,252,361
8260,259,361
8261,266,361
8262,291,361
8263,306,361
8264,311,361
8265,323,361
8266,351,361
8267,447,361
8268,483,361
8269,544,361
8270,547,361
8271,565,361
8272,596,361
8273,633,361
8274,648,361
8275,655,361
8276,663,361
8277,722,361
8278,745,361
8279,774,361
8280,786,361
8281,787,361
8282,797,361
8283,825,361
8284,836,361
8285,840,361
8286,880,361
8287,904,361
8288,939,361
8289,953,361
8290,989,361
8291,996,361
8292,60,362
8293,88,362
8294,102,362
8295,116,362
8296,139,362
8297,174,362
8298,187,362
8299,192,362
8300,195,362
8301,214,362
8302,227,362
8303,294,362
8304,299,362
8305,311,362
8306,321,362
8307,322,362
8308,326,362
8309,343,362
8310,384,362
8311,396,362
8312,441,362
8313,471,362
8314,476,362
8315,479,362
8316,482,362
8317,495,362
8318,496,362
8319,501,362
8320,516,362
8321,536,362
8322,539,362
8323,557,362
8324,710,362
8325,716,362
8326,746,362
8327,781,362
8328,802,362
8329,806,362
8330,829,362
8331,832,362
8332,847,362
8333,853,362
8334,865,362
8335,904,362
8336,929,362
8337,971,362
8338,972,362
8339,973,362
8340,978,362
8341,982,362
8342,988,362
8343,11,363
8344,14,363
8345,26,363
8346,45,363
8347,50,363
8348,51,363
8349,52,363
8350,56,363
8351,78,363
8352,112,363
8353,117,363
8354,178,363
8355,181,363
8356,191,363
8357,215,363
8358,223,363
8359,243,363
8360,316,363
8361,333,363
8362,339,363
8363,370,363
8364,392,363
8365,402,363
8366,431,363
8367,507,363
8368,512,363
8369,531,363
8370,570,363
8371,593,363
8372,607,363
8373,611,363
8374,623,363
8375,637,363
8376,710,363
8377,711,363
8378,732,363
8379,737,363
8380,752,363
8381,759,363
8382,792,363
8383,857,363
8384,858,363
8385,873,363
8386,885,363
8387,893,363
8388,894,363
8389,907,363
8390,926,363
8391,935,363
8392,936,363
8393,948,363
8394,957,363
8395,993,363
8396,31,364
8397,36,364
8398,57,364
8399,66,364
8400,74,364
8401,120,364
8402,143,364
8403,169,364
8404,170,364
8405,209,364
8406,239,364
8407,260,364
8408,263,364
8409,268,364
8410,274,364
8411,283,364
8412,291,364
8413,325,364
8414,338,364
8415,359,364
8416,368,364
8417,388,364
8418,415,364
8419,426,364
8420,437,364
8421,449,364
8422,488,364
8423,560,364
8424,572,364
8425,587,364
8426,596,364
8427,633,364
8428,666,364
8429,679,364
8430,686,364
8431,688,364
8432,689,364
8433,774,364
8434,785,364
8435,894,364
8436,897,364
8437,910,364
8438,943,364
8439,953,364
8440,6,365
8441,67,365
8442,71,365
8443,83,365
8444,93,365
8445,94,365
8446,105,365
8447,108,365
8448,128,365
8449,164,365
8450,169,365
8451,186,365
8452,195,365
8453,220,365
8454,230,365
8455,257,365
8456,266,365
8457,287,365
8458,350,365
8459,368,365
8460,385,365
8461,388,365
8462,412,365
8463,443,365
8464,455,365
8465,464,365
8466,475,365
8467,484,365
8468,491,365
8469,565,365
8470,577,365
8471,599,365
8472,629,365
8473,670,365
8474,675,365
8475,692,365
8476,699,365
8477,722,365
8478,723,365
8479,746,365
8480,747,365
8481,767,365
8482,771,365
8483,811,365
8484,820,365
8485,824,365
8486,838,365
8487,842,365
8488,861,365
8489,866,365
8490,879,365
8491,897,365
8492,902,365
8493,918,365
8494,978,365
8495,996,365
8496,42,366
8497,45,366
8498,48,366
8499,126,366
8500,138,366
8501,154,366
8502,160,366
8503,189,366
8504,190,366
8505,217,366
8506,247,366
8507,271,366
8508,280,366
8509,308,366
8510,381,366
8511,409,366
8512,421,366
8513,469,366
8514,496,366
8515,499,366
8516,507,366
8517,528,366
8518,541,366
8519,546,366
8520,549,366
8521,550,366
8522,592,366
8523,610,366
8524,616,366
8525,623,366
8526,624,366
8527,625,366
8528,648,366
8529,707,366
8530,731,366
8531,732,366
8532,833,366
8533,852,366
8534,853,366
8535,907,366
8536,930,366
8537,931,366
8538,967,366
8539,988,366
8540,14,367
8541,17,367
8542,21,367
8543,62,367
8544,98,367
8545,112,367
8546,122,367
8547,132,367
8548,133,367
8549,138,367
8550,142,367
8551,146,367
8552,147,367
8553,151,367
8554,203,367
8555,224,367
8556,243,367
8557,263,367
8558,297,367
8559,300,367
8560,307,367
8561,320,367
8562,330,367
8563,334,367
8564,367,367
8565,376,367
8566,381,367
8567,416,367
8568,472,367
8569,481,367
8570,642,367
8571,672,367
8572,717,367
8573,740,367
8574,760,367
8575,784,367
8576,792,367
8577,806,367
8578,833,367
8579,869,367
8580,874,367
8581,876,367
8582,888,367
8583,911,367
8584,912,367
8585,923,367
8586,924,367
8587,930,367
8588,935,367
8589,948,367
8590,953,367
8591,985,367
8592,34,368
8593,57,368
8594,164,368
8595,165,368
8596,220,368
8597,240,368
8598,275,368
8599,283,368
8600,337,368
8601,343,368
8602,352,368
8603,364,368
8604,384,368
8605,448,368
8606,491,368
8607,511,368
8608,516,368
8609,531,368
8610,580,368
8611,587,368
8612,638,368
8613,658,368
8614,668,368
8615,681,368
8616,722,368
8617,750,368
8618,769,368
8619,777,368
8620,795,368
8621,796,368
8622,808,368
8623,837,368
8624,838,368
8625,860,368
8626,862,368
8627,887,368
8628,892,368
8629,896,368
8630,903,368
8631,972,368
8632,977,368
8633,5,369
8634,29,369
8635,50,369
8636,59,369
8637,77,369
8638,86,369
8639,104,369
8640,173,369
8641,182,369
8642,213,369
8643,227,369
8644,246,369
8645,317,369
8646,323,369
8647,364,369
8648,421,369
8649,436,369
8650,440,369
8651,451,369
8652,462,369
8653,484,369
8654,490,369
8655,504,369
8656,537,369
8657,570,369
8658,605,369
8659,618,369
8660,646,369
8661,680,369
8662,696,369
8663,708,369
8664,723,369
8665,726,369
8666,732,369
8667,735,369
8668,743,369
8669,753,369
8670,805,369
8671,806,369
8672,807,369
8673,816,369
8674,821,369
8675,848,369
8676,857,369
8677,927,369
8678,939,369
8679,943,369
8680,958,369
8681,961,369
8682,976,369
8683,979,369
8684,987,369
8685,993,369
8686,14,370
8687,15,370
8688,65,370
8689,81,370
8690,96,370
8691,113,370
8692,154,370
8693,170,370
8694,179,370
8695,190,370
8696,193,370
8697,209,370
8698,251,370
8699,255,370
8700,256,370
8701,267,370
8702,294,370
8703,312,370
8704,326,370
8705,374,370
8706,417,370
8707,426,370
8708,432,370
8709,441,370
8710,497,370
8711,538,370
8712,562,370
8713,573,370
8714,627,370
8715,759,370
8716,762,370
8717,775,370
8718,786,370
8719,799,370
8720,809,370
8721,810,370
8722,825,370
8723,829,370
8724,832,370
8725,844,370
8726,909,370
8727,955,370
8728,12,371
8729,26,371
8730,40,371
8731,43,371
8732,44,371
8733,85,371
8734,86,371
8735,89,371
8736,101,371
8737,132,371
8738,146,371
8739,149,371
8740,173,371
8741,199,371
8742,226,371
8743,264,371
8744,270,371
8745,273,371
8746,278,371
8747,281,371
8748,288,371
8749,345,371
8750,349,371
8751,350,371
8752,397,371
8753,409,371
8754,435,371
8755,545,371
8756,551,371
8757,558,371
8758,577,371
8759,584,371
8760,593,371
8761,599,371
8762,632,371
8763,671,371
8764,672,371
8765,717,371
8766,782,371
8767,790,371
8768,796,371
8769,813,371
8770,839,371
8771,879,371
8772,882,371
8773,890,371
8774,896,371
8775,924,371
8776,943,371
8777,952,371
8778,967,371
8779,7,372
8780,32,372
8781,58,372
8782,70,372
8783,109,372
8784,138,372
8785,215,372
8786,230,372
8787,267,372
8788,301,372
8789,305,372
8790,378,372
8791,383,372
8792,387,372
8793,400,372
8794,409,372
8795,411,372
8796,414,372
8797,421,372
8798,447,372
8799,454,372
8800,468,372
8801,478,372
8802,494,372
8803,505,372
8804,510,372
8805,514,372
8806,535,372
8807,652,372
8808,653,372
8809,665,372
8810,866,372
8811,867,372
8812,871,372
8813,874,372
8814,904,372
8815,929,372
8816,963,372
8817,974,372
8818,977,372
8819,981,372
8820,987,372
8821,15,373
8822,19,373
8823,36,373
8824,75,373
8825,93,373
8826,121,373
8827,125,373
8828,138,373
8829,139,373
8830,177,373
8831,188,373
8832,194,373
8833,221,373
8834,235,373
8835,259,373
8836,306,373
8837,370,373
8838,374,373
8839,394,373
8840,401,373
8841,430,373
8842,440,373
8843,441,373
8844,460,373
8845,467,373
8846,475,373
8847,485,373
8848,502,373
8849,637,373
8850,665,373
8851,685,373
8852,691,373
8853,701,373
8854,732,373
8855,749,373
8856,763,373
8857,802,373
8858,819,373
8859,820,373
8860,823,373
8861,829,373
8862,845,373
8863,848,373
8864,851,373
8865,878,373
8866,879,373
8867,886,373
8868,893,373
8869,909,373
8870,915,373
8871,918,373
8872,919,373
8873,933,373
8874,955,373
8875,956,373
8876,959,373
8877,980,373
8878,3,374
8879,24,374
8880,48,374
8881,106,374
8882,145,374
8883,157,374
8884,163,374
8885,184,374
8886,191,374
8887,202,374
8888,240,374
8889,281,374
8890,334,374
8891,348,374
8892,354,374
8893,390,374
8894,492,374
8895,523,374
8896,531,374
8897,542,374
8898,550,374
8899,552,374
8900,570,374
8901,578,374
8902,603,374
8903,614,374
8904,637,374
8905,668,374
8906,676,374
8907,691,374
8908,727,374
8909,780,374
8910,787,374
8911,803,374
8912,820,374
8913,832,374
8914,870,374
8915,882,374
8916,898,374
8917,987,374
8918,33,375
8919,42,375
8920,55,375
8921,83,375
8922,97,375
8923,118,375
8924,131,375
8925,139,375
8926,140,375
8927,141,375
8928,145,375
8929,148,375
8930,151,375
8931,182,375
8932,246,375
8933,271,375
8934,277,375
8935,311,375
8936,314,375
8937,318,375
8938,322,375
8939,351,375
8940,384,375
8941,418,375
8942,421,375
8943,428,375
8944,463,375
8945,481,375
8946,506,375
8947,520,375
8948,534,375
8949,555,375
8950,576,375
8951,609,375
8952,619,375
8953,623,375
8954,646,375
8955,649,375
8956,699,375
8957,701,375
8958,707,375
8959,721,375
8960,754,375
8961,808,375
8962,840,375
8963,859,375
8964,864,375
8965,882,375
8966,924,375
8967,947,375
8968,951,375
8969,984,375
8970,991,375
8971,7,376
8972,12,376
8973,65,376
8974,79,376
8975,93,376
8976,101,376
8977,109,376
8978,145,376
8979,180,376
8980,195,376
8981,207,376
8982,223,376
8983,229,376
8984,262,376
8985,297,376
8986,339,376
8987,343,376
8988,406,376
8989,426,376
8990,448,376
8991,452,376
8992,488,376
8993,503,376
8994,504,376
8995,517,376
8996,539,376
8997,547,376
8998,567,376
8999,672,376
9000,714,376
9001,718,376
9002,732,376
9003,742,376
9004,747,376
9005,844,376
9006,887,376
9007,888,376
9008,911,376
9009,933,376
9010,938,376
9011,969,376
9012,86,377
9013,155,377
9014,168,377
9015,173,377
9016,184,377
9017,212,377
9018,218,377
9019,251,377
9020,283,377
9021,331,377
9022,356,377
9023,371,377
9024,375,377
9025,376,377
9026,434,377
9027,513,377
9028,529,377
9029,560,377
9030,612,377
9031,651,377
9032,678,377
9033,689,377
9034,696,377
9035,744,377
9036,777,377
9037,792,377
9038,802,377
9039,820,377
9040,837,377
9041,853,377
9042,902,377
9043,926,377
9044,933,377
9045,964,377
9046,979,377
9047,32,378
9048,35,378
9049,48,378
9050,51,378
9051,91,378
9052,165,378
9053,189,378
9054,190,378
9055,254,378
9056,301,378
9057,308,378
9058,319,378
9059,387,378
9060,403,378
9061,416,378
9062,429,378
9063,430,378
9064,442,378
9065,455,378
9066,470,378
9067,478,378
9068,492,378
9069,507,378
9070,572,378
9071,576,378
9072,590,378
9073,594,378
9074,603,378
9075,622,378
9076,633,378
9077,636,378
9078,657,378
9079,665,378
9080,680,378
9081,685,378
9082,707,378
9083,739,378
9084,763,378
9085,821,378
9086,867,378
9087,873,378
9088,876,378
9089,880,378
9090,892,378
9091,905,378
9092,923,378
9093,958,378
9094,980,378
9095,5,379
9096,16,379
9097,59,379
9098,70,379
9099,81,379
9100,98,379
9101,114,379
9102,127,379
9103,139,379
9104,152,379
9105,168,379
9106,173,379
9107,180,379
9108,195,379
9109,231,379
9110,233,379
9111,236,379
9112,267,379
9113,273,379
9114,289,379
9115,326,379
9116,343,379
9117,360,379
9118,361,379
9119,386,379
9120,392,379
9121,403,379
9122,473,379
9123,483,379
9124,486,379
9125,498,379
9126,524,379
9127,534,379
9128,554,379
9129,603,379
9130,616,379
9131,646,379
9132,692,379
9133,695,379
9134,742,379
9135,743,379
9136,767,379
9137,768,379
9138,769,379
9139,793,379
9140,811,379
9141,827,379
9142,842,379
9143,848,379
9144,871,379
9145,892,379
9146,909,379
9147,940,379
9148,972,379
9149,983,379
9150,995,379
9151,21,380
9152,42,380
9153,56,380
9154,57,380
9155,66,380
9156,78,380
9157,107,380
9158,123,380
9159,131,380
9160,135,380
9161,155,380
9162,172,380
9163,180,380
9164,222,380
9165,244,380
9166,297,380
9167,313,380
9168,335,380
9169,338,380
9170,354,380
9171,396,380
9172,438,380
9173,489,380
9174,495,380
9175,512,380
9176,520,380
9177,534,380
9178,541,380
9179,550,380
9180,551,380
9181,581,380
9182,613,380
9183,650,380
9184,700,380
9185,702,380
9186,736,380
9187,750,380
9188,789,380
9189,790,380
9190,798,380
9191,801,380
9192,836,380
9193,851,380
9194,885,380
9195,913,380
9196,931,380
9197,934,380
9198,944,380
9199,950,380
9200,951,380
9201,989,380
9202,25,381
9203,29,381
9204,46,381
9205,53,381
9206,74,381
9207,85,381
9208,111,381
9209,149,381
9210,258,381
9211,261,381
9212,279,381
9213,280,381
9214,281,381
9215,292,381
9216,315,381
9217,348,381
9218,360,381
9219,368,381
9220,379,381
9221,393,381
9222,400,381
9223,408,381
9224,415,381
9225,418,381
9226,423,381
9227,436,381
9228,463,381
9229,506,381
9230,586,381
9231,599,381
9232,630,381
9233,652,381
9234,664,381
9235,670,381
9236,671,381
9237,700,381
9238,708,381
9239,727,381
9240,729,381
9241,746,381
9242,756,381
9243,758,381
9244,804,381
9245,831,381
9246,840,381
9247,845,381
9248,920,381
9249,926,381
9250,973,381
9251,26,382
9252,34,382
9253,36,382
9254,60,382
9255,95,382
9256,164,382
9257,199,382
9258,211,382
9259,216,382
9260,219,382
9261,241,382
9262,249,382
9263,252,382
9264,258,382
9265,280,382
9266,287,382
9267,304,382
9268,321,382
9269,348,382
9270,396,382
9271,403,382
9272,419,382
9273,454,382
9274,479,382
9275,495,382
9276,529,382
9277,556,382
9278,558,382
9279,566,382
9280,576,382
9281,602,382
9282,620,382
9283,629,382
9284,646,382
9285,669,382
9286,676,382
9287,712,382
9288,713,382
9289,717,382
9290,774,382
9291,811,382
9292,817,382
9293,838,382
9294,856,382
9295,861,382
9296,876,382
9297,900,382
9298,904,382
9299,970,382
9300,978,382
9301,12,383
9302,20,383
9303,71,383
9304,77,383
9305,170,383
9306,177,383
9307,178,383
9308,194,383
9309,207,383
9310,208,383
9311,225,383
9312,231,383
9313,275,383
9314,276,383
9315,294,383
9316,308,383
9317,331,383
9318,337,383
9319,356,383
9320,372,383
9321,376,383
9322,382,383
9323,430,383
9324,439,383
9325,450,383
9326,467,383
9327,517,383
9328,524,383
9329,549,383
9330,557,383
9331,561,383
9332,614,383
9333,640,383
9334,661,383
9335,719,383
9336,750,383
9337,761,383
9338,771,383
9339,778,383
9340,789,383
9341,867,383
9342,883,383
9343,893,383
9344,894,383
9345,909,383
9346,917,383
9347,955,383
9348,9,384
9349,23,384
9350,47,384
9351,56,384
9352,91,384
9353,108,384
9354,116,384
9355,124,384
9356,148,384
9357,222,384
9358,275,384
9359,295,384
9360,334,384
9361,359,384
9362,501,384
9363,538,384
9364,579,384
9365,580,384
9366,609,384
9367,613,384
9368,637,384
9369,681,384
9370,686,384
9371,687,384
9372,705,384
9373,723,384
9374,737,384
9375,741,384
9376,821,384
9377,841,384
9378,912,384
9379,913,384
9380,925,384
9381,929,384
9382,932,384
9383,939,384
9384,947,384
9385,981,384
9386,990,384
9387,15,385
9388,87,385
9389,124,385
9390,125,385
9391,137,385
9392,153,385
9393,200,385
9394,241,385
9395,252,385
9396,266,385
9397,314,385
9398,350,385
9399,354,385
9400,394,385
9401,414,385
9402,434,385
9403,435,385
9404,489,385
9405,509,385
9406,543,385
9407,567,385
9408,587,385
9409,609,385
9410,628,385
9411,629,385
9412,646,385
9413,700,385
9414,701,385
9415,728,385
9416,729,385
9417,785,385
9418,795,385
9419,796,385
9420,832,385
9421,844,385
9422,852,385
9423,856,385
9424,889,385
9425,904,385
9426,975,385
9427,976,385
9428,987,385
9429,11,386
9430,19,386
9431,43,386
9432,96,386
9433,100,386
9434,129,386
9435,143,386
9436,162,386
9437,178,386
9438,182,386
9439,188,386
9440,191,386
9441,210,386
9442,212,386
9443,225,386
9444,238,386
9445,248,386
9446,261,386
9447,300,386
9448,328,386
9449,344,386
9450,369,386
9451,410,386
9452,418,386
9453,419,386
9454,451,386
9455,468,386
9456,484,386
9457,531,386
9458,534,386
9459,547,386
9460,554,386
9461,572,386
9462,592,386
9463,597,386
9464,602,386
9465,645,386
9466,646,386
9467,651,386
9468,694,386
9469,710,386
9470,713,386
9471,745,386
9472,756,386
9473,764,386
9474,909,386
9475,943,386
9476,961,386
9477,969,386
9478,987,386
9479,994,386
9480,3,387
9481,27,387
